"ejercicio_presupuestario","Trimestre","finalidad_id","finalidad_desc","funcion_id","funcion_desc","jurisdiccion_id","jurisdiccion_desc","subjurisdiccion_id","subjurisdiccion_desc","servicio_id","servicio_desc","programa_id","programa_desc","subprograma_id","subprograma_desc",tipo_medicion,"medicion_fisica_id","medicion_fisica_desc","unidad_medida_id","unidad_medida_desc","totalizador_avance_fisico","programacion_inicial","programacion_inicial_ajustada","ejecutado_vigente_trim4","ejecutado_acumulado_trim4","causa_desvio","causa_desvio_detalle","ultima_actualizacion_fecha"
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",20,"Presidencia de la Nación",0,"Presidencia de la Nación",112,"Autoridad Regulatoria Nuclear",16,"Regulación y Fiscalización de las Actividades Nucleares",0,"Regulación y Fiscalización de las Actividades Nucleares","Meta",2509,"Otorgamiento de Licencias de Instalaciones",81,"Licencia Otorgada","Suma",240,240,79,425,"Otras causas","Las licencias son a demanda, por lo que puede variar con los estimado trimestralmente.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",20,"Presidencia de la Nación",0,"Presidencia de la Nación",112,"Autoridad Regulatoria Nuclear",16,"Regulación y Fiscalización de las Actividades Nucleares",0,"Regulación y Fiscalización de las Actividades Nucleares","Meta",2510,"Otorgamiento de Registros de Instalaciones",9,"Registro","Suma",50,50,11,63,"Otras causas","Los registros son a demanda.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",20,"Presidencia de la Nación",0,"Presidencia de la Nación",112,"Autoridad Regulatoria Nuclear",16,"Regulación y Fiscalización de las Actividades Nucleares",0,"Regulación y Fiscalización de las Actividades Nucleares","Meta",2511,"Fiscalización y Control de Instalaciones Nucleares y Radioactivas",24,"Inspección","Suma",850,850,282,899,"Otras causas","Se están realizando inspecciones que no se han podido realizar en los trimestres anteriores.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",20,"Presidencia de la Nación",0,"Presidencia de la Nación",112,"Autoridad Regulatoria Nuclear",16,"Regulación y Fiscalización de las Actividades Nucleares",0,"Regulación y Fiscalización de las Actividades Nucleares","Meta",2512,"Evaluaciones de Seguridad Radiológica y Nuclear",1139,"Evaluación","Suma",7.900,7.900,2.192,7.988,"Otras causas","Muchas de las evaluaciones son a demanda por lo que pueden variar los resultados estimados.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",1.825.000,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",70,74,0,33,"Atraso Corregible","Demoras por motivos operativos y de ampliación de la Obra.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",70,74,0,33,"Otras Causas","Demoras por motivos operativos y de ampliación de la Obra.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",29,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Indicador",132,"Población en Zona de Influencia de las Presas Fiscalizadas o Diagnosticadas por el ORSEP",1487,"Habitantes","Suma",6.000.000,6.000.000,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Indicador",133,"Tasa de Cobertura de Presas Bajo Intervención del ORSEP",1187,"Porcentaje","Suma",32,32,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",1824,"Asistencia Técnica a Entidades",515,"Entidad Asistida","Suma",42,42,9,59,"Otras Causas","Se adelantaron algunas Asistencias y también surgieron requerimientos de Asistencia Técnica por parte de la Secretaría de Infraestructura y Política Hídrica.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",2226,"Inspeccion General de Presas",569,"Inspección Realizada","Suma",112,118,32,130,"Otras Causas","Surgieron Inspecciones adicionales a las programadas oportunamente.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",2227,"Fiscalización de Ensayos de Equipos Hidroelectromecanicos",1026,"Fiscalización Realizada","Suma",72,72,29,83,"Otras Causas","Surgieron Ensayos adicionales a los programados por tareas de mantenimiento.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",2228,"Fiscalización de Informes Comportamiento de Presas y Obras Complementarias",1026,"Fiscalización Realizada","Suma",25,24,6,29,"Otras Causas","Surgieron reprogramaciones de Fiscalizaciones de Informes entre el 2º y 3º trimestre.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",2229,"Fiscalización de Ejercitación de PADE",1026,"Fiscalización Realizada","Suma",20,20,13,18,"Otras Causas","No se alcanzó en su totalidad por reprogramación de la Concesionaria para 01/2020 en Sistema ULLUM (Dirección Regional Cuyo Centro)",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",2230,"Fiscalización de Auditoría Técnica de Obras",1026,"Fiscalización Realizada","Suma",18,16,5,15,"Otras Causas","Se reprogramó para el 3º trinestre la Fiscalización de la Auditoría técnica del Complejo RIO HONDO para ser coincidente con actividades de Presidencia.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",3054,"Campañas de Comunicación Educativa sobre Seguridad de Presas",89,"Persona Capacitada","Suma",1.200,1.000,536,2.779,"Otras Causas","Se realizaron las acciones de comunicación educativa pendientes que no se pudieron realizar oportunamente por el calendario electoral nacional, provincial y municipal, ya que las escuelas son centros de sufragio, cumpliéndose de esta manera las acciones programas para el ejercicio 2019.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",30,"Ministerio del Interior, Obras Públicas y Vivienda",0,"Ministerio del Interior, Obras Públicas y Vivienda",656,"Organismo Regulador de Seguridad de Presas",17,"Control de Seguridad de Presas",0,"Control de Seguridad de Presas","Meta",3055,"Campaña de Divulgación Institucional y Concientización sobre Seguridad de Presas",1480,"Público Participante","Suma",6.200,6.200,2.389,5.382,"Otras Causas","Surgieron reprogramaciones de las Campañas de Divulgación entre trimestres.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Avance Financiero",1,"Avance Financiero de Proyecto",887,"Pesos","Suma",,,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Avance Fisico",1,"Avance Físico de Proyecto",506,"% de Avance Físico","Suma",,,0,32,"Otras Causas","Durante el presente trimestre la Obra no tuvo avance físico.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Indicador",190,"Tasa de Reclamos Resueltos",1187,"Porcentaje","Suma",98,98,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Indicador",191,"Proporción de Reclamos sobre la Totalidad de Contactos",1187,"Porcentaje","Suma",5,5,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",843,"Análisis Regulatorio",30,"Caso","Suma",81,0,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",844,"Atención de Usuarios",251,"Persona Atendida","Suma",84.407,84.407,0,28.282,"Otras Causas","Según informa la Gerencia de Regulación de Gestión Comercial las cantidades programadas obedecen a cálculos en base a datos y promedios históricos, mientras que los datos reales surgen de los contactos efectivos que dependen de la voluntad de los usuarios de contactar al ENARGAS para efectuar este tipo de trámites. Al respecto, durante el 3° trimestre los contactos reales disminuyeron.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",2050,"Auditoria a Agentes del Sistema de Gas Natural Comprimido",83,"Auditoría Realizada","Suma",1.808,1.764,0,1.207,"Otras Causas","Según informa el Área de Unidades de Coordinación Regional se difirieron algunas Auditorías GNC para el 4° trimestre.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",2420,"Auditorías de Calidad del Servicio Comercial",83,"Auditoría Realizada","Suma",214,252,0,207,"Otras Causas","Según lo informado por el Área de Unidades de Coordinación Regional, algunas Auditorías de Atención de Clientes y Reclamos Distribuidora previstas para el 3° trimestre fueron aplazadas para el 4° trimestre por cuestiones operativas. Asimismo,otras auditorías habían sido adelantadas en trimestres anteriores.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",2421,"Auditorías al Sistema de Distribución",83,"Auditoría Realizada","Suma",860,919,0,782,"Otras Causas","Según lo informado por la Gerencia de Distribución, en lo relativo a las auditorias del Plan de Inversiones Obligatorias, el desvío del período se origina en la creación de un rubro nuevo para los controles sobre la ejecución de proyectos, realizándose más auditorías a las distribuidoras sobre las programadas inicialmente, ello ante la necesidad de verificar in situ los correspondientes avances físicos de las obras. Por su parte, el Área de Unidades de Coordinación Regional informa que se ejecutaron auditorías correspondientes al Plan de Inversiones Obligatorias pendientes del trimestre anterior y también se adelantaron auditorías correspondientes a trimestres posteriores. Asimismo, se llevaron a cabo auditorías técnicas no programadas.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",2422,"Auditorías al Sistema de Transmisión",83,"Auditoría Realizada","Suma",314,293,0,163,"Otras Causas","Se ejecutaron menos auditorías, debido a que algunas se reprogramaron y a que se modificó la metodología de auditorías en materia de Seguimiento de Despacho.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",3170,"Auditoría a Comercializadores",83,"Auditoría Realizada","Suma",5,5,0,0,"Sin causa de desvío","",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",651,"Ente Nacional Regulador del Gas",16,"Regulación del Transporte y Distribución de Gas",0,"Regulación del Transporte y Distribución de Gas","Meta",3782,"Auditorías de Infraestructura de Almacenaje y Abastecimiento",83,"Auditoría Realizada","Suma",44,44,0,34,"Otras Causas","Según lo informado por la Gerencia de Almacenaje y Abastecimiento, las auditorías no ejecutadas han sido reprogramadas para los próximos trimestres del año 2019. El motivo de dicho cambio surge de un traspaso normativo relacionado a las terminales de regasificación de GNL. Esta Gerencia preveía tomar intervención en cuestiones de seguridad en relación con la normativa ""Resolución 338-12 SE"" durante la primera mitad del año, pero se ha postergado para los próximos meses.",28 ene 20
2019,4,4,"SERVICIOS ECONOMICOS",1,"Energía, Combustibles y Minería",50,"Ministerio de Hacienda",0,"Ministerio de Hacienda",652,"Ente Nacional Regulador de la Electricidad",16,"Regulación y Contralor del Mercado Eléctrico",0,"Regulación y Contralor del Mercado Eléctrico","Meta",844,"Atención de Usuarios",251,"Persona Atendida","Suma",1.030.000,1.500.000,0,1.003.739,"Otras causas","La meta es una estimación de la cantidad de contactos a establecer por parte de los usuarios durante el período, por lo tanto, es una cantidad variable. El desvío con respecto a la cantidad estimada se debe a una disminución de llamadas entrantes por ¿Reclamos por falta de Suministro¿, verificadas principalmente en los meses de Abril y Mayo. Asimismo, cabe aclarar que, en el mes de Junio se produce un incremento debido a la falla públicamente conocida del 16 de dicho mes..",28 ene 20
